Prompt	Solution0	Solution1	Label
Ọ̀nà míràn tí mo le gbà láti fi se móínmóín ni pé	Tí mo bá ti lọ móínmóin náà dé, màá fi iyọ̀ àti àwọn èròjà tí mo fẹ́ lò sí, màá ti gbá ìwọ̀n epo tí mob á fẹ́ lò náà, màá sì dàá sí, lẹ́yìn náà màá pò ó pọ̀, màá sì bú sínú orà yàtò sí ewé.	Tí mo bá ti lọ móínmóin náà dé, màá fi iyọ̀ àti àwọn èròjà tí mo fẹ́ lò sí, màá ti gbá ìwọ̀n epo tí mob á fẹ́ lò náà, màá sì dàá sí, lẹ́yìn náà màá pò ó pọ̀, màá sì bú agolo orà yàtò sí ewé.	0
Ìgbà míràn mo má ń dín ata ìrẹsì ní ọ̀nà ọ̀tọ̀	Mo má gbé epo kaná mo má jẹ́ kó gbá dáada, màá wá da ata tí mo ti lọ̀ sí, màá fi iyọ̀, àti àwọn èròjà míràn sí pàápàá jùlọ irú àti edé, màá sí má rò ó ní gbogbo ìgbà kí ó má ba jóná títí tí yó fi jiná dáada.	 Mo má gbé epo kaná mo má jẹ́ kó gbá dáada, màá wá da ata tí mo ti lọ̀ sí, màá fi iyọ̀, àti àwọn èròjà míràn sí pàápàá jùlọ irú àti ẹja, màá sí má rò ó ní gbogbo ìgbà kí ó má ba jóná títí tí yó fi jiná dáada. 	0
Tọ́mọ bá ti mu ọyàn tán ohun tí ó yẹ ká ṣe ni pé	A ó gbé ọmọ náà jókòó sórí ẹṣẹ̀, á ó wá má fi ọwọ rà lẹ́yìn lọ bọ̀ títí tí ó má fi gùnfẹ̀, ìyẹn ni ó túnmọ̀ sí pé óúnjẹ tí ó jẹ náà ti dé ikùn tàbí wálẹ̀ tí kò sì ní má pọ̀ ọ́.	A ó gbé ọmọ náà jókòó sórí ẹṣẹ̀, á ó wá má fi ọwọ rà lẹ́yìn lọ bọ̀ títí tí ó má fi gùnfẹ̀, ìyẹn ni ó túnmọ̀ sí pé óúnjẹ tí ó jẹ náà ti dé idodo tàbí wálẹ̀ tí kò sì ní má pọ̀ ọ́.	0
Bí ó ti yẹ kí á má ro fùfú ni pé	A ó bu fùfú ọ̀hún sínú apẹrin, á ó sì gbé kaná, á ó wá má rò láì ṣíwọ́ níbẹ̀ títí ó fi má le dada, bí a bá rí pé ó ti le ju bí a se fẹ́ a ó bu omi díẹ̀ sí a ó sì rò ó mọ́ á ó sì jẹ́ ó jiná mo dáada kí á tó sọ̀ ọ́.	A ó bu fùfú ọ̀hún sínú abọ́, á ó sì gbé kaná, á ó wá má rò láì ṣíwọ́ níbẹ̀ títí ó fi má le dada, bí a bá rí pé ó ti le ju bí a se fẹ́ a ó bu omi díẹ̀ sí a ó sì rò ó mọ́ á ó sì jẹ́ ó jiná mo dáada kí á tó sọ̀ ọ́.	0
Bí a bá ń kan èsó mó ara ògiri,	A ó kọ́kọ́ mu èsó náà lọ́wọ́ sára ògiri pẹ̀lú apá kan, á ó wá fi òòlù sí ọwọ́ kejì á ó wá má kan mó ara èsó náà títí ó fi má wọ ara ògiri náà tí yóò sì dúró dáada tí kò ní yọ bọ́.	A ó kọ́kọ́ mu èsó náà lọ́wọ́ sára ògiri pẹ̀lú apá kan, á ó wá fi àdá sí ọwọ́ kejì á ó wá má kan mó ara èsó náà títí ó fi má wọ ara ògiri náà tí yóò sì dúró dáada tí kò ní yọ bọ́.	0
Bí a bá fẹ́ ṣe àpótí kíni a ó fi ṣé?	Á ó lo èsó, pákó àti òòlù láti fi ṣe àpòtí ọ̀hún, á ó kọ́kọ́ wọn igi náà kí á tó gé, bí a bá ti wọ̀n tán a má gé, lẹ́yìn tí a bá gé, a má fi èsó kan àwọn pákó náà papọ̀ kí ó le di àpótí.	Á ó lo èsó, igi àti òòlù láti fi ṣe àpòtí ọ̀hún, á ó kọ́kọ́ wọn igi náà kí á tó gé, bí a bá ti wọ̀n tán a má gé, lẹ́yìn tí a bá gé, a má fi èsó kan àwọn pákó náà papọ̀ kí ó le di àpótí.	0
Ẹran náà ń rọbí lọ́wọ́	Ó ń gbin kí ọmọ náà le bá jádẹ, tí ó bá ti bí ọmọ tán ó má fi ahọ́n rẹ̀ lá gbogbo ara ọmọ rẹ̀ kí ara ọmọ rẹ̀ le bá mọ́.	Ó ń gbin kí ọmọ náà le bá jádẹ, tí ó bá ti bí ọmọ tán ó má fi ẹnu rẹ̀ lá gbogbo ara ọmọ rẹ̀ kí ara ọmọ rẹ̀ le bá mọ́.	0
 Ó yẹ kí ń fi ìpara pa ara nítorípé 	Lẹ́yìn tí mob á wẹ̀ tán ó yẹ kí n fi ìpara pa gbogbo ara mi kí ara mí màá ba a funfun kí ó sì le má ba dán kí ara má hun jọ. Tí mob á wẹ̀ tán tí mo sì nura màá tó ìpara sọ́wọ́ màá sì fi pa ara.	Lẹ́yìn tí mob á wẹ̀ tán ó yẹ kí n fi òróró pa gbogbo ara mi kí ara mí màá ba a funfun kí ó sì le má ba dán kí ara má hun jọ. Tí mob á wẹ̀ tán tí mo sì nura màá tó ìpara sọ́wọ́ màá sì fi pa ara.	0
Tí a bá fẹ́ gbin ẹ̀gẹ́, báwo ni a ṣe gbìn ín tí a bá ti ṣetán láti gbin ẹ̀gẹ́ náà?	A ó kọ́kọ́ kọ ebè, lẹ́yìn náà á ó gé àwọn igi ẹ̀gẹ́ tí ó wà ńlẹ̀ ní kékéèké, á ó sì máa rìí bọlẹ̀ sínu ebè tí a kọ.	A ó kọ́kọ́ kọ ebè, lẹ́yìn náà á ó gé àwọn igi ẹ̀gẹ́ tí ó wà ńlẹ̀ ní kékéèké, á ó sì máa sọ́ bọlẹ̀ sínu ebè tí a kọ.	0
Tí a bá ń wẹ̀ kíni ó yẹ kí á ṣe?	 Tí a bá ń wẹ̀ ó yẹ kí á fi kàinkàin gbo ara wa dárádárá kí á le fọ gbogbo ìdọ̀tí ara wa kúrò kí ara wa sì lẹ̀ mó dáada. 	Tí a bá ń wẹ̀ ó yẹ kí á fi bàtà gbo ara wa dárádárá kí á le fọ gbogbo ìdọ̀tí ara wa kúrò kí ara wa sì lẹ̀ mó dáada.	0
Bí a ti ń parí irun olówù dáadaa ni pé	Lẹ́yìn tí a bá ti ṣe irun náà tán, a má fi iná jó gbogbo ọwọ́ irun náà lẹ́yọkòkan kí ó má ba má tú, torí ti a ó bá ṣe bẹ́ẹ̀ gbogbo ọwọ irun náà ni á má tú láì tí pọ́jọ́ mélòkan.	Lẹ́yìn tí a bá ti ṣe irun náà tán, a má fi iná jó gbogbo ọwọ́ irun náà lẹ́yọkòkan kí ó má ba má tú, torí ti a ó bá ṣe bẹ́ẹ̀ gbogbo ọwọ irun náà ni á má tú láì tí pọ́jọ́ mélòkan.	0
Ṣé ó yẹ kí á má wo gílàsì ọkọ̀ nígbàtí a bá ń wa ọkọ̀ lọ lójú títí?	Bẹ́ẹ̀ni, ó yẹ kí á má wo gílàsì ọkọ̀ tọrí kí a lè bá má rí àwọn ọkọ̀ àti àwọn ohun tí ó bá wà ní àyíká wa ní ojú ọ̀nà.	Bẹ́ẹ̀ni, ó yẹ kí á má wo gílàsì ọkọ̀ tọrí kí a lè bá má rí àwọn ọ̀kadà àti àwọn ohun tí ó bá wà ní àyíká wa ní ojú ọ̀nà.	0
Ṣé òtítọ́ nipé àwọn ìjọba ti pàṣe kí wọ́n má má lo ẹgba láti fi bá àwọn akẹ́ẹ̀kọ́ wí mọ́?	Òtítọ́ nipé àwọn ìjọba ti pàṣe kí wọ́n má má lo ẹgba láti fi bá àwọn akẹ́ẹ̀kọ́ wí mọ́ ní gbogbo ilé ìwé alákọ̀bẹ̀rẹ̀ àti ti girama.	Òtítọ́ nipé àwọn ìjọba ti pàṣe kí wọ́n má má lo ẹgba láti fi bá àwọn akẹ́ẹ̀kọ́ wí mọ́ ní gbogbo ilé ìwé alákọ̀bẹ̀rẹ̀ àti ti ọmọ-ìkókó.	0
Ǹjẹ́ ó yẹ kí á má sùn ẹran tí a fẹ́ jẹ bí?	Ọ̀ná tí ó bá wù wa ni a le gbà ṣe ẹran tí a fẹ́ jẹ. A le bọ̀ tàbí kí á dín, a sì le sún tàbí kí á yán.	Ọ̀ná tí ó bá wù wa ni a le gbà ṣe ẹran tí a fẹ́ jẹ. A le bọ̀ tàbí kí á dín, a sì le sún tàbí kí á tá.	0
Báwo ni akẹ́kọ̀ sele sàseyọrí nínú ẹ̀kọ́o rẹ̀?	Nípa kíka ìwé, kósì fi ojú àti ọkàn máa bá ˋnkan tí olùkọ́ ńsọ lọ ò	Nípa wíwo ìwé, kósì fi ojú àti ọkàn máa bá ˋnkan tí olùkọ́ ńsọ lọ	0
Ọ̀nà tí ose le se ìtọ́jú ara	Wẹ̀ kí o mọ́, fọ asọ ọ̀ re, jẹun tódára lásìkò kósì má jẹun jù	Wẹ̀ kí o dásáká, fọ asọ ọ̀ re, jẹun tódára lásìkò kósì má jẹun jù	0
Kílóṣẹlẹ̀ sí ọkùnrin náà ?	Ẹsẹ̀ ló ńro ó moní kólọjòkó síbi àga tówà ní iwájú  yẹ	Ẹsẹ̀ ló kún  moní kólọjòkó síbi àga tówà ní iwájú  yẹ	0
Ilé ọkọ	Ilé  ẹ̀kọ́ ni, obìnrin tóbá farabalẹ̀ kọ́ ẹ̀kọ́ yóò jẹ ìgbádùn rẹ̀ bí kòsì arabalẹ̀ yóò rí ìdàkejì rẹ̀	Ilé  ọgbọ́n ni, obìnrin tóbá farabalẹ̀ kọ́ ẹ̀kọ́ yóò jẹ ìgbádùn rẹ̀ bí kòsì arabalẹ̀ yóò rí ìdàkejì rẹ̀	0
Bí ose le se ọbẹ̀ ewédú	Lọsí ọjà láti lọra ewédú, irú, káún, oní lò láti já ewédú náà èyí tí ó tùmọ̀sí wípé kí o já ewé kúrò lára igi sí inú abọ́ kan, fọ kòkò kékeré kan kí ofi omi dí ẹ̀ sínú rẹ̀ , gbé ka orí iná kí oju kánhún sí nú rẹ̀ àti irú tí o rà, jẹ́ kí omi ná ó kí o da ewédú tí oti ṣàn sínú rẹ̀ , jẹ́ kí óró fún ìsẹ́jú métá kí osì fi ìjábẹ̀ já, óti délẹ̀ ná nìyẹ, fi òkàlè tí óbá wù ọ́ jé pẹ̀lú omi obẹ̀ tí óti sè sílẹ̀	Lọsí ọjà láti lọra ewédú, irú, káún, oní lò láti já ewédú náà èyí tí ó tùmọ̀sí wípé kí o já ewé kúrò lára igi sí inú abọ́ kan, san kòkò kékeré kan kí ofi omi dí ẹ̀ sínú rẹ̀ , gbé ka orí iná kí oju kánhún sí nú rẹ̀ àti irú tí o rà, jẹ́ kí omi ná ó kí o da ewédú tí oti ṣàn sínú rẹ̀ , jẹ́ kí óró fún ìsẹ́jú métá kí osì fi ìjábẹ̀ já, óti délẹ̀ ná nìyẹ, fi òkàlè tí óbá wù ọ́ jé pẹ̀lú omi obẹ̀ tí óti sè sílẹ̀	0
Ọ̀nà tí àńgbà tọ́jú àyíká wa	Óṣe kókó láti tọ́ jú àyíká wa, nípa gbígbá Ilẹ̀ lójojú mọ́ pẹ̀lú ìgbálẹ̀, kí amájẹ́kí omi kankan dárogún sí àdúgbò wa èyí le fa ẹ̀fan tí yíò sì yọrísí ibà tàbí àìsàn sí ara. Kí asì gé gbogbo koríko àyíká wa kóle dù ún wòò lójú.	Óṣe pàtàkì láti tọ́ jú àyíká wa, nípa gbígbá Ilẹ̀ lójojú mọ́ pẹ̀lú ìgbálẹ̀, kí amájẹ́kí omi kankan dárogún sí àdúgbò wa èyí le fa ẹ̀fan tí yíò sì yọrísí ibà tàbí àìsàn sí ara. Kí asì gé gbogbo koríko àyíká wa kóle dù ún wòò lójú	1
Ohun tí ale lò láti fí kọsẹ́ sí ojú pátákó ní ilé ìwé	Alelo ẹfun, amá a mú ẹyọ kan nínú pálí rẹ̀ , lẹ́yìn tí wọ́n báti pa pátákó rẹ́, a ó kọ isé ná ní ọ̀nà tí óseékà ṣùgbọ́n agbudọ̀ fọ ọwọ́ wa kí ama fi pa ojú, tí abá ti kọ́ tán, kí ó má fa ifo	Alelo ẹfun, amá a mú ẹyọkan nínú pálí rẹ̀ , lẹ́yìn tí wọ́n báti pa pátákó rẹ́, a ó kọ isé ná ní ọ̀nà tí óseékà ṣùgbọ́n agbudọ̀ fọ ọwọ́ wa kí ama fi ra ojú, tí abá ti kọ́ tán, kí ó má fa ifo	0
Báwo ni aṣelelo àpò ẹ̀fan?	 Tí o bá ti ra àpò ẹ̀fan rẹ, o má rí okùn tí wọ́n fi sí lára , wàá kan èsó sọ́nà mẹ́rin , wàá so okùn yẹ sí ibi èsó yẹ, tóbá ti di alẹ́ omá tú àpò yẹ , wà sí bọ´sí abẹ́ rẹ̀ , ẹ̀fọn kòní le jẹ ọ́	Tí o bá ti ra àpò ẹ̀fan rẹ, o má rí okùn tí wọ́n fi sí lára , wàá kan èsó sọ́nà mẹ́rin , wàá so okùn yẹ sí ibi èsó yẹ, tóbá ti di alẹ́ omá tú àpò yẹ , wà sí kọ´sí abẹ́ rẹ̀ , ẹ̀fọn kòní le jẹ ọ́	1
 Ìwúlò omi pọ̀ púpọ̀ 	Omi làbùwẹ̀, omi lafí ńse oúnjẹ, òhun ná lafí ńfọ abọ́, kódà kòláfiwé	Omi làbùmu, omi lafí ńse oúnjẹ, òhun ná lafí ńfọ abọ́, kódà kòláfiwé	0
Àṣà ìkíni ní ilẹ̀ Yorùbà	Ọkùnrin ádòbálẹ̀ pẹ̀lú àyà rẹ̀ tó ún kanlè bẹ́sìni obìnrin áfi orókún méjéjì rẹ̀ kúnlè fún àgbàlagbà, kòfẹ́rẹ̀ sí nkan tí àwọn Yorùbá òní ìkíni fún	Ọkùnrin ádòbálẹ̀ pẹ̀lú àyà rẹ̀ tó ún kanlè bẹ́sìni obìnrin áfi orókún méjéjì rẹ̀ kúnlè fún àgbàlagbà, kòfẹ́rẹ̀ sí nkan tí àwọn Yorùbá òní ìkíni sí	0
Kíni alefi dá iná èdú tí yíò fi tètè kẹ̀?	Amá ra èdú, tí abáti rà tán, a ó to sínú colopótù pẹ̀lú ọ̀rá àti epo pẹtirọ, aó sì ṣáná sí	Amá ra èdú, tí abáti rà tán, a ó to sínú colopótù pẹ̀lú sùgùdù àti epo pẹtirọ, aó sì ṣáná sí	0
Kíni ale fi jẹ isu èyí tí aó gbádùn gididgidi	Iṣu sejẹ pẹ̀lú ìgbá , tàbí ẹyin díndín, bẹ́kẹ̀dẹ̀ré àwọn ẹlòmíràn ma ń lo epo pupa pẹ̀lú iyọ̀ bíńtí láti fi jẹẹ	Iṣu sejẹ pẹ̀lú ikàn , tàbí ẹyin díndín, bẹ́kẹ̀dẹ̀ré àwọn ẹlòmíràn ma ń lo epo pupa pẹ̀lú iyọ̀ bíńtí láti fi jẹẹ	1
Kíni mo nílò tí mo bá fé ṣe irun aladimeleṣe irun aládìmélè	Moní lò ìlàrí láti fi la irun kín tó má dìí atí ìyàrí tí mà fi ya irun ná à kóbá máa dun onítìhún	Moní lò ìlarun láti fi la irun kín tó má dìí atí ìyàrí tí mà fi ya irun ná à kóbá máa dun onítìhún	0
Ọ̀nà wo ni àńgbà fọ eyín wa?	Ra Ìfọyín àti makilínì, lẹ́yìn ná tẹ makilínì sí orí Ìfọyín rẹ, bu omi dí ẹ̀ sí ori Ìfọyín ná kí o sì fi sí ẹnu, ma a gbo ẹnu rẹ pẹ̀lú ìfọyín ná láti òkè dé ìsàlẹ̀ láti kó gbogbo ìdọ̀tí ẹyin, lẹ́yìn ná fọ ahón rẹ dáadáa kí osì fi omi san enu rẹ àti ìfọyín náà 	Ra Ìfọyín àti makilínì, lẹ́yìn ná tẹ makilínì sí orí Ìfọyín rẹ, bu omi dí ẹ̀ sí ori Ìfọyín ná kí o sì fi sí ẹnu, ma a gbo ẹnu rẹ pẹ̀lú ìfọyín ná láti òkè dé ìsàlẹ̀ láti kó gbogbo ìdọ̀tí ẹyin, lẹ́yìn ná fọ ahón rẹ dáadáa kí osì fi omi san enu rẹ àti ìfọyín pẹ̀lú	1
Báwo ni mo ṣe le pè lórí fóònù mi	Lọ sí olùbásọrọ fóonu rẹ, tẹ orukọ ti o lo lati fi olubasoro yìí pamọ,́ kí o tẹ ńọmbà náà láti pe onítọ̀hún	Lọ sí olùbásọrọ fóonu rẹ, tẹ orukọ ti o lo lati fi olubasoro yìí pamọ,́ kí o tẹ ńọmbà náà láti pe ẹnináà	1
Bàwo ni a ṣe ńṣe ògì	Ra ògì rẹ kí osì fi omi kékeré sí láti fi rò papọ̀, lẹ́gbẹ́kan dáná sí àrò kí osì gbé omi dí ẹ̀ lé e , bí ó bá to hó , da ògì náà sínú omi náà kí osí fi orógùn ròó papọ̀, jẹ́kí ó sọ mórawọn bí ìsẹ́jú márùn kí osì sọ̀ọ́̀ kúrò̀ lórí iná	Ra ògì rẹ kí osì fi omi kékeré sí láti fi rò papọ̀, lẹ́gbẹ́kan dáná sí àrò kí osì gbé omi dí ẹ̀ lé e , bí ó bá to hó , da ògì náà sínú omi náà kí osí fi orógùn ròó papọ̀, jẹ́kí ó sọ mórawọn bí ìsẹ́jú márùn kí o sọ̀ọ́kalẹ̀ lórí iná	0
Báwo lole sẹ rán asọ pèlú abẹ́rẹ́	Mú abẹ́rẹ́ kí o da òwú kógùn, lẹ́yìn èyí ṣẹ́ e sí méjì kí osì fi òwú ná sí inú ihò abẹ́rẹ́, kí o sì taáníkókó, mú ibi ẹnu sómúsómú abẹ́rẹ́ kí otìbọọ ibi tóya kí osì fà jáde láti fi gán ibibẹ̀	Mú abẹ́rẹ́ kí o da òwú kógùn, lẹ́yìn èyí ṣẹ́ e sí méjì kí osì fi òwú ná sí inú ihò abẹ́rẹ́, kí o sì taáníkókó, mú ibi ẹnu sómúsómú abẹ́rẹ́ kí otìbọọ ibi tóya kí osì fà jáde láti fi rán ibibẹ̀	1
Ọ̀nà tí afíle pọn omi láti inú gànga	Gbé igbá rẹ àti okùn rẹ pẹ̀lú ike tí ofẹ́fi pọn omi náà, di etí okùn igbá náà mú kí osì sọ igbá náà sínú gànga, èyí kòní jẹ́ kí igbá ná jábọ́ sínú gànga, fa okùn ná jáde, èyí tí mo lé rò wípé yíò ti bu omi , da omi ná sínú ike rẹ	Gbé igbá rẹ àti okùn rẹ pẹ̀lú ike tí ofẹ́fi pọn omi náà, di etí okùn igbá náà mú kí osì sọ igbá náà sínú gànga, èyí kòní jẹ́ kí igbá ná jábọ́ sínú gànga, fa okùn ná sí ìta, èyí tí mo lé rò wípé yíò ti bu omi , da omi ná sínú ike rẹ	0
Bíí o ṣele wo owótí ókù lórí fóònú rẹ	Tẹ àwọn númbà wọ̀nyí *, ẹ́ẹ̀tá, óòdo, ókan àti #, kí osì tẹ ibi ìpè fóònu rẹ yíò gbé Ìfiránṣẹ kan jáde, tí óbáti té wà á rí eye tókù lórí rè	Tẹ àwọn númbà wọ̀nyí *, ẹ́ẹ̀tá, óòdo, ókan àti #, kí osì tẹ ibi ìpè fóònu rẹ yíò gbé Ìfiránṣẹ kan jáde, tí óbáti té wà á rí eye tókù nínú rè	0
Kíni ósẹlẹ̀ ní àná	Mojẹ ìgbádùn púpọ̀, mo mu ọtí wáìnì mosì tún jẹ itan adìyẹ mẹ́jì	Mojẹ ìgbádùn púpọ̀, mo mu ọtí  ẹlẹ́ríndòdò mosì tún jẹ itan adìyẹ mẹ́jì	0
Ọ̀nà wo ni akẹ ́ẹ̀kọ́ le máa tètè dé ilé ìwé	Kí ó mátètè jí bíi ago márùn àbọ̀ òwúrọ̀, kí ó tètè sẹ isẹ́ Ilé kíákíá, kósì sètò àwọn ǹkan tí yíò gbélọ ilé ìwé bíi ìwé rẹ̀ sínú àpò ẹ̀yìn tón gbélọ, kí ósì nu bàtà rẹ̀, kólọwẹ,̀ kó jẹun, kósì gba ilé ìwé lọ tààrà Láì ya ibi kankan	Kí ó mátètè jí bíi ago márùn àbọ̀ òwúrọ̀, kí ó tètè sẹ isẹ́ Ilé kíákíá, kósì sètò àwọn ǹkan tí yíò gbélọ ilé ẹ̀kọ bíi ìwé rẹ̀ sínú àpò ẹ̀yìn tón gbélọ, kí ósì nu bàtà rẹ̀, kólọwẹ,̀ kó jẹun, kósì gba ilé ìwé lọ tààrà láì ya ibi kankan	0
